"r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","nobs","model"
0.201733414269936,0.19709232946918,7.8159853618094,43.466866676745,0.000000000508749653446292,1,-603.663274517469,1213.32654903494,1222.80371493258,10507.4158742752,172,174,"CS_M1_bivariate"
0.593729399467295,0.577982476966028,5.87185086353765,37.7044720591912,0.0000000000000000000000109386193691522,5,-427.460927299705,868.92185459941,889.258778048479,4447.743600708,129,135,"CS_M2_controls"
0.165496353886062,0.116978700042229,1.78334491761927,3.41105434361592,0.00736359408745782,5,-180.661196801593,375.322393603187,392.97491364253,273.507442187069,86,92,"CS_M2_controls_positive_aid"
