"term","estimate","std.error","statistic","p.value","conf.low","conf.high","model"
"factor(entity_year)Costa Rica__2013",-3.35873044847299,2.42969084039008,-1.38236947377789,0.16765553401405,-8.13577664713768,1.41831575019169,"M4_country_year_pair_FE"
"factor(entity_year)Costa Rica__2014",-6.58305917118749,2.42969084039007,-2.709422557699,0.00703959303101914,-11.3601053698522,-1.80601297252282,"M4_country_year_pair_FE"
"factor(entity_year)Cote d'Ivoire__2013",-3.24351764132036,2.42969084039008,-1.33495076303602,0.182677228724411,-8.02056383998506,1.53352855734434,"M4_country_year_pair_FE"
"factor(entity_year)Cote d'Ivoire__2014",-1.21173817490328,2.42969084039007,-0.498721135528807,0.618259193995757,-5.98878437356795,3.5653080237614,"M4_country_year_pair_FE"
"factor(entity_year)Cote d'Ivoire__2015",-3.80136124209312,2.42969084039008,-1.56454524127145,0.118506886569243,-8.57840744075782,0.975684956571573,"M4_country_year_pair_FE"
"factor(entity_year)Cote d'Ivoire__2017",-3.0681780560504,2.42969084039008,-1.26278537377941,0.207426657897079,-7.8452242547151,1.7088681426143,"M4_country_year_pair_FE"
"factor(entity_year)Cote d'Ivoire__2018",-0.927073540695664,2.42969084039007,-0.381560289599161,0.702996949522645,-5.70411973936034,3.84997265796901,"M4_country_year_pair_FE"
"factor(entity_year)Cote d'Ivoire__2019",-0.656589451032532,2.42969084039008,-0.270235801245857,0.787122902561989,-5.43363564969722,4.12045674763216,"M4_country_year_pair_FE"
"factor(entity_year)Cote d'Ivoire__2020",-1.47798777840993,2.42969084039008,-0.608302815255557,0.543343495256132,-6.25503397707462,3.29905842025477,"M4_country_year_pair_FE"
"factor(entity_year)Cote d'Ivoire__2021",-3.63700218091582,2.42969084039008,-1.49689916118378,0.135234601415643,-8.4140483795805,1.14004401774887,"M4_country_year_pair_FE"
"factor(entity_year)Cuba__2015",-4.87190484246635,2.42969084039007,-2.00515422023165,0.0456424614305849,-9.64895104113103,-0.0948586438016674,"M4_country_year_pair_FE"
"factor(entity_year)Djibouti__2013",-0.982167446789693,2.42969084039008,-0.404235563826717,0.686262805111089,-5.75921364545438,3.79487875187499,"M4_country_year_pair_FE"
"factor(entity_year)Dominica__2013",-5.96168979964166,2.42969084039008,-2.45368246055722,0.0145801661048393,-10.7387359983063,-1.18464360097698,"M4_country_year_pair_FE"
"factor(entity_year)Ecuador__2013",-3.07865353933944,2.42969084039008,-1.26709682078119,0.20588264462043,-7.85569973800413,1.69839265932524,"M4_country_year_pair_FE"
"factor(entity_year)Ecuador__2014",-1.54119947140021,2.42969084039007,-0.63431916759944,0.526247321316629,-6.31824567006488,3.23584672726446,"M4_country_year_pair_FE"
"factor(entity_year)Ecuador__2015",-3.36287911930468,2.42969084039008,-1.3840769629624,0.167132534801204,-8.13992531796938,1.41416707936002,"M4_country_year_pair_FE"
"factor(entity_year)Ecuador__2016",-3.11504683775591,2.42969084039007,-1.28207539246261,0.200583688058827,-7.89209303642059,1.66199936090877,"M4_country_year_pair_FE"
"factor(entity_year)Ecuador__2019",-2.69043862752176,2.42969084039008,-1.10731726966951,0.268844550954007,-7.46748482618645,2.08660757114294,"M4_country_year_pair_FE"
"factor(entity_year)Egypt__2016",-7.18964135037128,2.42969084039008,-2.95907661619081,0.00327530513657319,-11.966687549036,-2.41259515170658,"M4_country_year_pair_FE"
"factor(entity_year)Egypt__2017",-4.77822962869378,2.42969084039007,-1.96659984441752,0.049943552241729,-9.55527582735845,-0.00118343002910137,"M4_country_year_pair_FE"
"factor(entity_year)Egypt__2018",-1.81111979353916,2.42969084039008,-0.745411623335745,0.456475394881246,-6.58816599220386,2.96592640512554,"M4_country_year_pair_FE"
"factor(entity_year)Egypt__2019",-1.9005814741868,2.42969084039008,-0.782231814267231,0.434556691479031,-6.6776276728515,2.87646472447789,"M4_country_year_pair_FE"
"factor(entity_year)El Salvador__2019",-4.83396477597073,2.42969084039008,-1.98953903748292,0.0473451743237687,-9.61101097463542,-0.0569185773060434,"M4_country_year_pair_FE"
"factor(entity_year)El Salvador__2021",-3.96724074320882,2.42969084039009,-1.63281709642198,0.103320781192108,-8.74428694187353,0.809805455455898,"M4_country_year_pair_FE"
"factor(entity_year)Equatorial Guinea__2016",-2.66302065593305,2.42969084039008,-1.09603271809903,0.273746037639983,-7.44006685459774,2.11402554273165,"M4_country_year_pair_FE"
"factor(entity_year)Equatorial Guinea__2017",-1.3619624505998,2.42969084039007,-0.56054969132663,0.575428921003983,-6.13900864926448,3.41508374806488,"M4_country_year_pair_FE"
"factor(entity_year)Equatorial Guinea__2019",-1.60860679373235,2.42969084039007,-0.662062336076508,0.508325311800351,-6.38565299239703,3.16843940493233,"M4_country_year_pair_FE"
"factor(entity_year)Equatorial Guinea__2021",-5.35590196502089,2.42969084039008,-2.20435533442642,0.0280872992026865,-10.1329481636856,-0.578855766356194,"M4_country_year_pair_FE"
"factor(entity_year)Eritrea__2014",-3.07797026511227,2.42969084039009,-1.26681560219328,0.205983098246576,-7.85501646377698,1.69907593355243,"M4_country_year_pair_FE"
"factor(entity_year)Eritrea__2015",-4.78566462838554,2.42969084039008,-1.96965990439229,0.0495901401562301,-9.56271082705024,-0.00861842972085114,"M4_country_year_pair_FE"
"factor(entity_year)Ethiopia__2014",-1.80405768347785,2.42969084039008,-0.742505035409449,0.458231833923513,-6.58110388214254,2.97298851518684,"M4_country_year_pair_FE"
"factor(entity_year)Ethiopia__2015",-1.93259727533113,2.42969084039008,-0.795408717522623,0.4268633643054,-6.70964347399582,2.84444892333355,"M4_country_year_pair_FE"
"factor(entity_year)Ethiopia__2016",-1.27418641588027,2.42969084039007,-0.524423270112714,0.600284416087122,-6.05123261454495,3.50285978278441,"M4_country_year_pair_FE"
"factor(entity_year)Ethiopia__2017",-5.58869859887721,2.42969084039008,-2.30016860827444,0.0219700051392864,-10.3657447975419,-0.811652400212504,"M4_country_year_pair_FE"
"factor(entity_year)Ethiopia__2018",-0.402115336401828,2.42969084039008,-0.165500618316225,0.868636382950443,-5.17916153506653,4.37493086226287,"M4_country_year_pair_FE"
"factor(entity_year)Fiji__2013",-5.0087745723979,2.42969084039008,-2.06148637889821,0.0399240401103295,-9.78582077106259,-0.231728373733211,"M4_country_year_pair_FE"
"factor(entity_year)Fiji__2015",-5.60053128378845,2.42969084039008,-2.30503864552961,0.0216928371563443,-10.3775774824531,-0.823485085123755,"M4_country_year_pair_FE"
"factor(entity_year)Fiji__2017",-4.68682113222765,2.42969084039008,-1.92897839277165,0.0544644880050849,-9.46386733089234,0.0902250664370374,"M4_country_year_pair_FE"
"factor(entity_year)Fiji__2019",-7.68333247490228,2.42969084039007,-3.1622675392186,0.00168892590128314,-12.460378673567,-2.90628627623761,"M4_country_year_pair_FE"
"factor(entity_year)Gabon__2015",-1.86313271596329,2.42969084039008,-0.76681884171904,0.443656754085595,-6.64017891462799,2.91391348270142,"M4_country_year_pair_FE"
"factor(entity_year)Gabon__2016",-2.20537006861981,2.42969084039008,-0.907675179063415,0.364614708520335,-6.9824162672845,2.57167613004489,"M4_country_year_pair_FE"
"factor(entity_year)Gabon__2020",-6.45637034065407,2.42969084039007,-2.65728060267024,0.00820362770207069,-11.2334165393187,-1.6793241419894,"M4_country_year_pair_FE"
"factor(entity_year)Gabon__2021",-4.59639707272883,2.42969084039007,-1.89176211076752,0.0592690240639513,-9.37344327139352,0.180649125935851,"M4_country_year_pair_FE"
"factor(entity_year)Gambia__2017",-5.92902823792599,2.42969084039008,-2.44023977839671,0.0151254067626021,-10.7060744365907,-1.15198203926131,"M4_country_year_pair_FE"
"factor(entity_year)Ghana__2014",-4.5724387074025,2.42969084039007,-1.88190144663361,0.0605996089070627,-9.34948490606718,0.204607491262178,"M4_country_year_pair_FE"
"factor(entity_year)Ghana__2016",-3.66057852007837,2.42969084039008,-1.50660259290053,0.132728353038935,-8.43762471874307,1.11646767858633,"M4_country_year_pair_FE"
"factor(entity_year)Ghana__2017",-3.38979268796953,2.42969084039007,-1.39515391490109,0.163769544231408,-8.16683888663421,1.38725351069515,"M4_country_year_pair_FE"
"factor(entity_year)Ghana__2018",-1.44300370005283,2.42969084039008,-0.593904243315649,0.552923145936573,-6.22004989871752,3.33404249861185,"M4_country_year_pair_FE"
"factor(entity_year)Ghana__2019",-1.26516517061236,2.42969084039007,-0.520710351119916,0.602866348253905,-6.04221136927703,3.51188102805232,"M4_country_year_pair_FE"
"factor(entity_year)Ghana__2020",-1.3241373747994,2.42969084039007,-0.54498183587292,0.586079929291011,-6.10118357346408,3.45290882386528,"M4_country_year_pair_FE"
"factor(entity_year)Grenada__2017",-2.89740143750562,2.42969084039006,-1.19249798753839,0.233796696263609,-7.67444763617028,1.87964476115904,"M4_country_year_pair_FE"
"factor(entity_year)Grenada__2019",-6.16535355558733,2.42969084039009,-2.53750537027068,0.0115561746400276,-10.9423997542521,-1.38830735692262,"M4_country_year_pair_FE"
"factor(entity_year)Grenada__2020",-7.70021425844363,2.42969084039007,-3.16921565922659,0.00165007049382528,-12.4772604571083,-2.92316805977895,"M4_country_year_pair_FE"
"factor(entity_year)Guinea__2015",-6.93599235690677,2.42969084039007,-2.85468103250257,0.00453984198002912,-11.7130385555714,-2.15894615824209,"M4_country_year_pair_FE"
"factor(entity_year)Guinea__2018",-0.562819908932779,2.42969084039008,-0.231642602250753,0.8169380458956,-5.33986610759748,4.21422628973192,"M4_country_year_pair_FE"
"factor(entity_year)Guinea__2020",-4.04436382476688,2.42969084039008,-1.66455902847194,0.0968101392226472,-8.82141002343157,0.732682373897806,"M4_country_year_pair_FE"
"factor(entity_year)Guinea-Bissau__2013",-5.87718227984393,2.42969084039009,-2.41890127836196,0.0160279610906911,-10.6542284785086,-1.10013608117922,"M4_country_year_pair_FE"
"factor(entity_year)Guyana__2015",-5.62163077514243,2.42969084039007,-2.31372266861734,0.0212061797067108,-10.3986769738071,-0.844584576477755,"M4_country_year_pair_FE"
"factor(entity_year)Guyana__2017",-4.53116728703322,2.42969084039007,-1.86491516192479,0.0629499603319798,-9.3082134856979,0.245878911631459,"M4_country_year_pair_FE"
"factor(entity_year)Guyana__2021",-4.84619755809286,2.42969084039008,-1.9945737447464,0.0467904147172094,-9.62324375675756,-0.0691513594281687,"M4_country_year_pair_FE"
"factor(entity_year)Indonesia__2015",-0.471299581659529,2.42969084039008,-0.193975123840803,0.846297135239467,-5.24834578032422,4.30574661700516,"M4_country_year_pair_FE"
"factor(entity_year)Indonesia__2016",-2.64239764461591,2.42969084039007,-1.08754480228097,0.277472963349735,-7.41944384328059,2.13464855404876,"M4_country_year_pair_FE"
"factor(entity_year)Indonesia__2020",-3.39948674333947,2.42969084039009,-1.39914374570951,0.162570844655647,-8.17653294200418,1.37755945532523,"M4_country_year_pair_FE"
"factor(entity_year)Indonesia__2021",-1.73163983577553,2.42969084039009,-0.712699659968885,0.476461110053303,-6.50868603444023,3.04540636288918,"M4_country_year_pair_FE"
"factor(entity_year)Iran__2014",-0.34192883313004,2.42969084039007,-0.140729358421232,0.888156970875384,-5.11897503179472,4.43511736553464,"M4_country_year_pair_FE"
"factor(entity_year)Iran__2017",-0.127450137289035,2.42969084039007,-0.0524552898543149,0.958192985108884,-4.90449633595372,4.64959606137565,"M4_country_year_pair_FE"
"factor(entity_year)Iraq__2019",-3.90710807822957,2.42969084039008,-1.60806799502207,0.108635760899776,-8.68415427689427,0.869938120435124,"M4_country_year_pair_FE"
"factor(entity_year)Iraq__2021",-0.144437879741359,2.42969084039007,-0.0594470199007584,0.952626747552241,-4.92148407840604,4.63260831892332,"M4_country_year_pair_FE"
"factor(entity_year)Jamaica__2013",-2.78048410522158,2.42969084039009,-1.14437773687091,0.253174309619744,-7.55753030388629,1.99656209344313,"M4_country_year_pair_FE"
"factor(entity_year)Jamaica__2014",-4.49913097561267,2.42969084039008,-1.85172981715252,0.0648261097947769,-9.27617717427736,0.277915223052018,"M4_country_year_pair_FE"
"factor(entity_year)Jamaica__2016",-3.59696200795993,2.42969084039008,-1.48041962712526,0.139574920036454,-8.37400820662461,1.18008419070476,"M4_country_year_pair_FE"
"factor(entity_year)Jamaica__2017",-3.71025364321352,2.42969084039008,-1.52704763154881,0.127566019797425,-8.48729984187821,1.06679255545118,"M4_country_year_pair_FE"
"factor(entity_year)Jordan__2016",-4.01167115871047,2.42969084039007,-1.65110354454249,0.0995286346816693,-8.78871735737515,0.765375039954207,"M4_country_year_pair_FE"
"factor(entity_year)Kazakhstan__2013",-1.48885034454749,2.42969084039007,-0.6127735758795,0.54038597673362,-6.26589654321217,3.28819585411719,"M4_country_year_pair_FE"
"factor(entity_year)Kazakhstan__2014",-5.78844317062619,2.42969084039008,-2.38237847976448,0.0176834171296221,-10.5654893692909,-1.0113969719615,"M4_country_year_pair_FE"
"factor(entity_year)Kazakhstan__2015",-4.78082893409035,2.42969084039007,-1.96766965352794,0.049819757714256,-9.55787513275503,-0.00378273542567609,"M4_country_year_pair_FE"
"factor(entity_year)Kazakhstan__2016",-4.50281378126881,2.42969084039008,-1.85324556787887,0.0646081038218119,-9.2798599799335,0.274232417395892,"M4_country_year_pair_FE"
"factor(entity_year)Kazakhstan__2017",-1.50953340361312,2.42969084039007,-0.621286205849453,0.534777098677737,-6.2865796022778,3.26751279505157,"M4_country_year_pair_FE"
"factor(entity_year)Kazakhstan__2018",-5.55245085365116,2.42969084039008,-2.28524994264692,0.022838408010689,-10.3294970523158,-0.775404654986477,"M4_country_year_pair_FE"
"factor(entity_year)Kazakhstan__2019",-1.13420256020449,2.42969084039007,-0.466809415152755,0.640898924865625,-5.91124875886916,3.64284363846018,"M4_country_year_pair_FE"
"factor(entity_year)Kazakhstan__2020",-3.61397974659183,2.42969084039008,-1.48742370284922,0.137717238558014,-8.39102594525653,1.16306645207286,"M4_country_year_pair_FE"
"factor(entity_year)Kenya__2013",-2.05643769857925,2.42969084039008,-0.846378339331887,0.397864762929917,-6.83348389724395,2.72060850008544,"M4_country_year_pair_FE"
"factor(entity_year)Kenya__2014",-0.978170793289794,2.42969084039008,-0.402590641175053,0.687471682007045,-5.75521699195449,3.7988754053749,"M4_country_year_pair_FE"
"factor(entity_year)Kenya__2015",-2.98883134121678,2.42969084039008,-1.23012824987106,0.219396317563039,-7.76587753988148,1.78821485744791,"M4_country_year_pair_FE"
"factor(entity_year)Kenya__2016",-1.15396754710038,2.42969084039008,-0.474944189572329,0.635094669115589,-5.93101374576507,3.62307865156432,"M4_country_year_pair_FE"
"factor(entity_year)Kenya__2017",-0.464785089146304,2.42969084039008,-0.191293921605139,0.848395643147909,-5.241831287811,4.31226110951839,"M4_country_year_pair_FE"
"factor(entity_year)Kenya__2018",-1.90872316276301,2.42969084039008,-0.785582729717404,0.432592675945095,-6.6857693614277,2.86832303590168,"M4_country_year_pair_FE"
"factor(entity_year)Kenya__2019",-1.69538804284531,2.42969084039008,-0.697779328407529,0.485734221290729,-6.47243424151,3.08165815581937,"M4_country_year_pair_FE"
"factor(entity_year)Kenya__2020",-5.39431826698525,2.42969084039008,-2.22016652378671,0.0269861751430513,-10.1713644656499,-0.617272068320549,"M4_country_year_pair_FE"
"factor(entity_year)Kenya__2021",-5.06976020657907,2.42969084039008,-2.08658654109472,0.0375795978120818,-9.84680640524377,-0.292714007914369,"M4_country_year_pair_FE"
"factor(entity_year)Kiribati__2021",-4.93910940940041,2.42969084039008,-2.03281393965639,0.0427534666568399,-9.71615560806511,-0.16206321073572,"M4_country_year_pair_FE"
"factor(entity_year)Kyrgyzstan__2017",-5.33895497127613,2.42969084039008,-2.19738037552917,0.0285852764903973,-10.1160011699408,-0.561908772611436,"M4_country_year_pair_FE"
"factor(entity_year)Kyrgyzstan__2018",-3.92428615978918,2.42969084039008,-1.615138063886,0.107095736990462,-8.70133235845386,0.852760038875512,"M4_country_year_pair_FE"
"factor(entity_year)Laos__2013",-1.31385699734202,2.42969084039009,-0.540750689553197,0.588990527584201,-6.09090319600673,3.46318920132268,"M4_country_year_pair_FE"
"factor(entity_year)Laos__2014",-1.15477895590629,2.42969084039007,-0.475278145149073,0.634856865148599,-5.93182515457097,3.62226724275839,"M4_country_year_pair_FE"
"factor(entity_year)Laos__2015",-2.30267038259561,2.42969084039008,-0.94772155548231,0.343862622038623,-7.0797165812603,2.47437581606908,"M4_country_year_pair_FE"
"factor(entity_year)Laos__2016",-0.367958020526649,2.42969084039007,-0.151442321142214,0.879705718622632,-5.14500421919133,4.40908817813803,"M4_country_year_pair_FE"
"factor(entity_year)Laos__2017",-1.332106275176,2.42969084039008,-0.548261636020381,0.583828379172736,-6.10915247384069,3.44493992348869,"M4_country_year_pair_FE"
"factor(entity_year)Laos__2018",-5.8147734660562,2.42969084039009,-2.39321537102335,0.0171771862306677,-10.5918196647209,-1.03772726739149,"M4_country_year_pair_FE"
"factor(entity_year)Laos__2019",-1.23005745625058,2.42969084039008,-0.506260893691765,0.612961787124716,-6.00710365491527,3.54698874241411,"M4_country_year_pair_FE"
"factor(entity_year)Laos__2020",-4.5907048878725,2.42969084039008,-1.88941934980315,0.0595829282686703,-9.36775108653719,0.186341310792198,"M4_country_year_pair_FE"
"factor(entity_year)Lebanon__2013",-4.86541236453776,2.42969084039008,-2.00248207864859,0.0459301095940276,-9.64245856320244,-0.0883661658730706,"M4_country_year_pair_FE"
"factor(entity_year)Lebanon__2019",-2.55228847207745,2.42969084039008,-1.05045811987655,0.294163046357186,-7.32933467074214,2.22475772658724,"M4_country_year_pair_FE"
"factor(entity_year)Lesotho__2018",-2.65792614019664,2.42969084039008,-1.09393594280082,0.274663492413752,-7.43497233886133,2.11912005846804,"M4_country_year_pair_FE"
"factor(entity_year)Lesotho__2020",-4.70558388737422,2.42969084039008,-1.93670067366215,0.0535095418938788,-9.48263008603891,0.0714623112904667,"M4_country_year_pair_FE"
"factor(entity_year)Liberia__2014",-8.32366521603501,2.42969084039008,-3.42581248513851,0.000678637012736433,-13.1007114146997,-3.54661901737032,"M4_country_year_pair_FE"
"factor(entity_year)Liberia__2015",-5.65779477266761,2.42969084039008,-2.32860686578514,0.0203942434755242,-10.4348409713323,-0.880748574002915,"M4_country_year_pair_FE"
"factor(entity_year)Liberia__2016",-4.24492735722035,2.42969084039008,-1.74710596371135,0.0814121942841993,-9.02197355588504,0.53211884144434,"M4_country_year_pair_FE"
"factor(entity_year)Liberia__2019",-7.11192613056232,2.42969084039008,-2.92709097484211,0.00362349102959641,-11.888972329227,-2.33487993189764,"M4_country_year_pair_FE"
"factor(entity_year)Madagascar__2016",-9.20076256927708,2.42969084039008,-3.78680382554348,0.000176837472052217,-13.9778087679418,-4.4237163706124,"M4_country_year_pair_FE"
"factor(entity_year)Madagascar__2017",-2.78327817457989,2.42969084039007,-1.14552770595828,0.252698503024828,-7.56032437324458,1.99376802408479,"M4_country_year_pair_FE"
"factor(entity_year)Madagascar__2018",-5.01498685603341,2.42969084039008,-2.06404319951598,0.0396796593834756,-9.7920330546981,-0.23794065736871,"M4_country_year_pair_FE"
"factor(entity_year)Madagascar__2019",-4.643129677179,2.42969084039007,-1.91099608229727,0.0567436197180509,-9.42017587584368,0.13391652148568,"M4_country_year_pair_FE"
"factor(entity_year)Malawi__2014",-6.2789311837189,2.42969084039008,-2.58425108221211,0.0101245621384666,-11.0559773823836,-1.50188498505422,"M4_country_year_pair_FE"
"factor(entity_year)Malawi__2015",-4.9464411962007,2.42969084039007,-2.03583151978569,0.0424478880542935,-9.72348739486538,-0.169394997536014,"M4_country_year_pair_FE"
"factor(entity_year)Malawi__2017",-6.08506980192889,2.42969084039008,-2.50446258461095,0.0126742281390404,-10.8621160005936,-1.3080236032642,"M4_country_year_pair_FE"
"factor(entity_year)Malawi__2018",-5.50146159305681,2.42969084039007,-2.264264037878,0.0241105885648121,-10.2785077917215,-0.724415394392129,"M4_country_year_pair_FE"
"factor(entity_year)Malaysia__2015",-1.29591007053789,2.42969084039007,-0.533364183210174,0.594087678629923,-6.07295626920257,3.48113612812678,"M4_country_year_pair_FE"
"factor(entity_year)Malaysia__2017",-4.2835486980151,2.42969084039008,-1.76300154192761,0.0786894197775846,-9.0605948966798,0.493497500649593,"M4_country_year_pair_FE"
"factor(entity_year)Malaysia__2018",-1.12140010292026,2.42969084039008,-0.461540243836218,0.644670366780821,-5.89844630158496,3.65564609574443,"M4_country_year_pair_FE"
"factor(entity_year)Malaysia__2019",-4.32903622592697,2.42969084039008,-1.78172307108503,0.0755784583352485,-9.10608242459166,0.448009972737715,"M4_country_year_pair_FE"
"factor(entity_year)Maldives__2014",-5.91691039141833,2.42969084039008,-2.43525237575839,0.0153322369176751,-10.693956590083,-1.13986419275364,"M4_country_year_pair_FE"
"factor(entity_year)Maldives__2015",-3.87816814422629,2.42969084039007,-1.5961570417756,0.111269962232305,-8.65521434289097,0.898878054438391,"M4_country_year_pair_FE"
"factor(entity_year)Maldives__2016",-4.53399624048641,2.42969084039008,-1.86607948843339,0.0627864752657557,-9.31104243915111,0.243049958178282,"M4_country_year_pair_FE"
"factor(entity_year)Maldives__2017",-2.16986714110765,2.42969084039008,-0.89306306178414,0.372378396944027,-6.94691333977234,2.60717905755705,"M4_country_year_pair_FE"
"factor(entity_year)Maldives__2018",-3.04483595911491,2.42969084039008,-1.25317835030652,0.210897416381632,-7.82188215777961,1.73221023954978,"M4_country_year_pair_FE"
"factor(entity_year)Maldives__2021",-6.34045755697821,2.42969084039007,-2.60957379909301,0.00941716114207227,-11.1175037556429,-1.56341135831354,"M4_country_year_pair_FE"
"factor(entity_year)Mali__2013",-4.40791367912082,2.42969084039007,-1.81418705863548,0.0704231634840574,-9.18495987778549,0.369132519543854,"M4_country_year_pair_FE"
"factor(entity_year)Mali__2014",-4.77128070852331,2.42969084039008,-1.96373984262018,0.0502757734327658,-9.548326907188,0.00576549014137839,"M4_country_year_pair_FE"
"factor(entity_year)Mali__2017",-6.57935223411813,2.42969084039007,-2.70789687508632,0.0070714192795871,-11.3563984327828,-1.80230603545345,"M4_country_year_pair_FE"
"factor(entity_year)Mauritania__2013",-3.03618697406833,2.42969084039008,-1.24961864431315,0.21219409045941,-7.81323317273302,1.74085922459636,"M4_country_year_pair_FE"
"factor(entity_year)Mauritania__2016",-6.87923038410261,2.42969084039008,-2.83131922372403,0.0048776710781945,-11.6562765827673,-2.10218418543792,"M4_country_year_pair_FE"
"factor(entity_year)Mauritania__2018",-5.7773247662292,2.42969084039008,-2.37780242250972,0.0179010933271485,-10.5543709648939,-1.00027856756451,"M4_country_year_pair_FE"
"factor(entity_year)Mauritius__2016",-6.26831813849705,2.42969084039008,-2.57988301815826,0.0102512790361525,-11.0453643371617,-1.49127193983235,"M4_country_year_pair_FE"
"factor(entity_year)Mauritius__2017",-8.14951681242738,2.42969084039007,-3.35413735647084,0.000874744027576511,-12.9265630110921,-3.3724706137627,"M4_country_year_pair_FE"
"factor(entity_year)Mauritius__2018",-7.32336636294378,2.42969084039008,-3.0141144878202,0.00274701131869413,-12.1004125616085,-2.54632016427909,"M4_country_year_pair_FE"
"factor(entity_year)Mauritius__2019",-6.52967019020173,2.42969084039007,-2.68744898801752,0.00751066488730269,-11.3067163888664,-1.75262399153705,"M4_country_year_pair_FE"
"factor(entity_year)Mexico__2017",-4.06863448246241,2.42969084039008,-1.67454822433672,0.0948307738332539,-8.8456806811271,0.708411716202287,"M4_country_year_pair_FE"
"factor(entity_year)Mexico__2020",-5.28011122320745,2.42969084039008,-2.17316176010268,0.0303740850084661,-10.0571574218721,-0.503065024542762,"M4_country_year_pair_FE"
"factor(entity_year)Micronesia__2015",-7.37595037327542,2.42969084039008,-3.03575675170724,0.00256160193550771,-12.1529965719401,-2.59890417461073,"M4_country_year_pair_FE"
"factor(entity_year)Micronesia__2016",-6.41828249682074,2.42969084039008,-2.64160459846418,0.00858592520697899,-11.1953286954854,-1.64123629815604,"M4_country_year_pair_FE"
"factor(entity_year)Micronesia__2017",-7.18187760507161,2.42969084039008,-2.95588125274349,0.00330865973097575,-11.9589238037363,-2.40483140640692,"M4_country_year_pair_FE"
"factor(entity_year)Micronesia__2019",-6.50889528474549,2.42969084039008,-2.67889855636963,0.00770151047012659,-11.2859414834102,-1.73184908608081,"M4_country_year_pair_FE"
"factor(entity_year)Micronesia__2020",-5.93101163245681,2.42969084039008,-2.4410560939945,0.0150917896740167,-10.7080578311215,-1.15396543379212,"M4_country_year_pair_FE"
"factor(entity_year)Micronesia__2021",-6.50168199117458,2.42969084039008,-2.67592974509084,0.00776878782073709,-11.2787281898393,-1.72463579250988,"M4_country_year_pair_FE"
"factor(entity_year)Moldova__2014",-7.10462287232839,2.42969084039007,-2.92408513635742,0.00365789061232899,-11.8816690709931,-2.32757667366371,"M4_country_year_pair_FE"
"factor(entity_year)Mongolia__2014",-2.60881936612079,2.42969084039008,-1.07372482241484,0.283615060787198,-7.38586556478548,2.1682268325439,"M4_country_year_pair_FE"
"factor(entity_year)Mongolia__2015",-2.1968340487655,2.42969084039008,-0.904161966718697,0.366472009660351,-6.97388024743018,2.58021214989919,"M4_country_year_pair_FE"
"factor(entity_year)Mongolia__2016",-1.46752315859644,2.42969084039008,-0.603995839388699,0.546200295898225,-6.24456935726112,3.30952304006825,"M4_country_year_pair_FE"
"factor(entity_year)Mongolia__2017",-5.13223922600827,2.42969084039007,-2.11230134332001,0.0353007208642585,-9.90928542467295,-0.355193027343591,"M4_country_year_pair_FE"
"factor(entity_year)Mongolia__2018",-2.35533997297993,2.42969084039007,-0.969399041979265,0.332951580342137,-7.13238617164461,2.42170622568475,"M4_country_year_pair_FE"
"factor(entity_year)Mongolia__2019",-2.71398839275194,2.42969084039008,-1.11700976422013,0.264683147877438,-7.49103459141663,2.06305780591275,"M4_country_year_pair_FE"
"factor(entity_year)Montenegro__2017",-7.50964439196296,2.42969084039007,-3.09078186702853,0.00214073620363249,-12.2866905906276,-2.73259819329828,"M4_country_year_pair_FE"
"factor(entity_year)Montenegro__2018",-5.45445596578965,2.42969084039007,-2.24491769698319,0.0253375746711487,-10.2315021644543,-0.677409767124965,"M4_country_year_pair_FE"
"factor(entity_year)Morocco__2014",-3.28007277709113,2.42969084039008,-1.34999594292603,0.177806326218295,-8.05711897575583,1.49697342157356,"M4_country_year_pair_FE"
"factor(entity_year)Morocco__2018",-2.35496543568278,2.42969084039007,-0.969244891792365,0.333028368804185,-7.13201163434745,2.4220807629819,"M4_country_year_pair_FE"
"factor(entity_year)Mozambique__2013",-2.4226052144274,2.42969084039007,-0.997083733516675,0.319346887152364,-7.19965141309208,2.35444098423728,"M4_country_year_pair_FE"
"factor(entity_year)Mozambique__2017",-1.0808418715699,2.42969084039008,-0.44484748989562,0.656678663097399,-5.85788807023459,3.69620432709478,"M4_country_year_pair_FE"
"factor(entity_year)Mozambique__2020",-5.53649761411365,2.42969084039007,-2.27868398813439,0.0232299979911193,-10.3135438127783,-0.759451415448978,"M4_country_year_pair_FE"
"factor(entity_year)Myanmar__2013",-5.91865099164017,2.42969084039008,-2.43596876328922,0.0153023750623144,-10.6956971903049,-1.14160479297547,"M4_country_year_pair_FE"
"factor(entity_year)Myanmar__2014",-2.90760181818281,2.42969084039008,-1.19669620918355,0.232157567492041,-7.68464801684751,1.86944438048188,"M4_country_year_pair_FE"
"factor(entity_year)Myanmar__2015",-4.35878906620675,2.42969084039008,-1.7939685962297,0.0735986664698233,-9.13583526487144,0.418257132457946,"M4_country_year_pair_FE"
"factor(entity_year)Myanmar__2016",-3.15956457503364,2.42969084039008,-1.30039778004282,0.194238537017192,-7.93661077369834,1.61748162363105,"M4_country_year_pair_FE"
"factor(entity_year)Myanmar__2017",-3.15757288834406,2.42969084039008,-1.29957805159982,0.194519216232759,-7.93461908700874,1.61947331032063,"M4_country_year_pair_FE"
