"term","estimate","std.error","statistic","p.value","model"
"factor(entity)Paraguay",-0.0398481254659569,2.83221058276951,-0.0140696195785664,0.988789200762377,"M3_country_year_FE_cluster_entity"
"factor(entity)Peru",3.27830122806607,2.21299171277886,1.48138884078761,0.140159478217223,"M3_country_year_FE_cluster_entity"
"factor(entity)Philippines",-1.72879280094827,2.90595865962892,-0.594913074630261,0.552609410498616,"M3_country_year_FE_cluster_entity"
"factor(entity)Romania",7.06227096129039,4.73187158940604,1.49248998580219,0.137229336264715,"M3_country_year_FE_cluster_entity"
"factor(entity)Russia",12.4251158442276,5.88018733213955,2.11304761947213,0.0359023096148749,"M3_country_year_FE_cluster_entity"
"factor(entity)Rwanda",-12.2699502702584,10.4423622665013,-1.17501672103639,0.241458462957448,"M3_country_year_FE_cluster_entity"
"factor(entity)Senegal",-7.39327757086091,7.50259543784883,-0.985429326705205,0.325666435386069,"M3_country_year_FE_cluster_entity"
"factor(entity)Serbia",3.07740246325877,2.41639842211217,1.27354927693125,0.204379011439367,"M3_country_year_FE_cluster_entity"
"factor(entity)Seychelles",7.72868062293838,5.52602010762005,1.39859799139728,0.163563712103184,"M3_country_year_FE_cluster_entity"
"factor(entity)Sierra Leone",-14.1635775183422,9.86714836972079,-1.43542764207396,0.152809448669396,"M3_country_year_FE_cluster_entity"
"factor(entity)Sri Lanka",3.78354712039032,1.2555975380321,3.01334385086504,0.00293616170043877,"M3_country_year_FE_cluster_entity"
"factor(entity)Sudan",-9.23921917752005,7.32608631455179,-1.26113982020226,0.208804766792771,"M3_country_year_FE_cluster_entity"
"factor(entity)Tanzania",-8.31234128429049,8.66304064903352,-0.959517751451143,0.338517406722141,"M3_country_year_FE_cluster_entity"
"factor(entity)Thailand",1.96404452472934,2.21264030028113,0.887647451996512,0.375852687513266,"M3_country_year_FE_cluster_entity"
"factor(entity)Togo",-12.0629280285437,10.2138232691334,-1.18103943162971,0.239063329733601,"M3_country_year_FE_cluster_entity"
"factor(entity)Tunisia",-0.773627245970282,0.833664530961705,-0.927983879892114,0.354593292294166,"M3_country_year_FE_cluster_entity"
"factor(entity)Turkey",8.84406347111797,4.68131091635296,1.8892279596776,0.0603844542016495,"M3_country_year_FE_cluster_entity"
"factor(entity)Uganda",-11.156107389695,9.63484918343558,-1.15789123184977,0.248361865599735,"M3_country_year_FE_cluster_entity"
"factor(entity)Ukraine",1.88325829064396,2.07803533353693,0.90626865686569,0.365941533118474,"M3_country_year_FE_cluster_entity"
"factor(entity)Uruguay",7.90701793338057,5.82952518394809,1.3563742644346,0.176589691624612,"M3_country_year_FE_cluster_entity"
"factor(entity)Vietnam",-0.0546013186509716,2.21836724768823,-0.0246132910174688,0.980389248729767,"M3_country_year_FE_cluster_entity"
"factor(entity)Zambia",-3.68627796779201,8.07765344548532,-0.456355053193364,0.648655905491724,"M3_country_year_FE_cluster_entity"
"factor(entity)Zimbabwe",-8.47081498377603,8.04841605485635,-1.05248224321912,0.293915026599705,"M3_country_year_FE_cluster_entity"
"factor(year)2014",-0.430781244347465,0.693667542886814,-0.621019750404778,0.535330921590443,"M3_country_year_FE_cluster_entity"
"factor(year)2015",0.377167138655833,0.597547389546036,0.631192011302017,0.528673569322599,"M3_country_year_FE_cluster_entity"
"factor(year)2016",0.648505071576065,0.729146463246355,0.889403027052681,0.374911209869145,"M3_country_year_FE_cluster_entity"
"factor(year)2017",0.947988294097716,0.752608901186527,1.25960281974232,0.209357763466723,"M3_country_year_FE_cluster_entity"
"factor(year)2018",0.86726927002139,0.872045854178765,0.994522553906442,0.321233404352608,"M3_country_year_FE_cluster_entity"
