"term","estimate","std.error","statistic","p.value","conf.low","conf.high","model"
"factor(entity)Cote d'Ivoire",-1.1251263232042,7.09198401738594,-0.158647611225006,0.874040428673498,-15.0746697434679,12.8244170970595,"M3_country_year_FE"
"factor(entity)Croatia",-5.00520999962498,5.60660055976572,-0.892735258427993,0.372628523049175,-16.0330856627394,6.02266566348945,"M3_country_year_FE"
"factor(entity)Cyprus",-1.66069307324337,7.62309469291965,-0.217850248506794,0.827676093614993,-16.6549020498818,13.3335159033951,"M3_country_year_FE"
"factor(entity)Czechia",0.618595472601147,7.86139628915974,0.0786877355940118,0.937327154718658,-14.8443396680727,16.081530613275,"M3_country_year_FE"
"factor(entity)Denmark",2.22362704117117,11.0426503072872,0.201367151842504,0.840531560589139,-19.4966601956111,23.9439142779534,"M3_country_year_FE"
"factor(entity)Djibouti",-3.07952122022557,7.40960239498944,-0.415612209139322,0.677955200242297,-17.6538025613013,11.4947601208502,"M3_country_year_FE"
"factor(entity)Dominican Republic",-11.0971826015816,3.91498497312239,-2.83454027991608,0.00486268781869442,-18.7977432258539,-3.39662197730925,"M3_country_year_FE"
"factor(entity)East Timor",-19.8772204694966,8.68726959566649,-2.28808606094279,0.0227439925429194,-36.9646030878452,-2.78983785114799,"M3_country_year_FE"
"factor(entity)Ecuador",7.58856951410356,3.38427088532985,2.24230558700207,0.0255839072147053,0.931894379880097,14.245244648327,"M3_country_year_FE"
"factor(entity)Egypt",7.15926489068302,3.69644809955177,1.93679572872974,0.053596114693035,-0.111445694541173,14.4299754759072,"M3_country_year_FE"
"factor(entity)El Salvador",-9.61006330635605,3.36620783971067,-2.85486332513029,0.00456901199993163,-16.231209420978,-2.98891719173407,"M3_country_year_FE"
"factor(entity)Estonia",-1.98051644587573,7.68352790050362,-0.257761339780638,0.796746586552449,-17.0935942258211,13.1325613340696,"M3_country_year_FE"
"factor(entity)Ethiopia",-9.3955736380397,12.9390689579663,-0.726139853536761,0.46825114178648,-34.8460123029405,16.0548650268611,"M3_country_year_FE"
"factor(entity)Finland",1.32527816153251,10.1525423824747,0.130536580060991,0.896218887243223,-18.6442156279643,21.2947719510294,"M3_country_year_FE"
"factor(entity)France",0.442620299071916,9.31109716450695,0.0475368574993658,0.962113183727902,-17.8717969173475,18.7570375154913,"M3_country_year_FE"
"factor(entity)Gabon",-11.4697076964312,5.20820104334962,-2.20223981389447,0.0283172594954649,-21.7139533712047,-1.22546202165776,"M3_country_year_FE"
"factor(entity)Gambia",-27.6092211759008,11.3623901967852,-2.42987793041225,0.0156195189430217,-49.9584192309827,-5.26002312081892,"M3_country_year_FE"
"factor(entity)Georgia",5.2964305719687,3.37288485119657,1.57029688401302,0.117273459759989,-1.33784885787394,11.9307100018113,"M3_country_year_FE"
"factor(entity)Germany",1.54410671612287,10.4510302008036,0.1477468427949,0.882629883302959,-19.0124962337993,22.1007096660451,"M3_country_year_FE"
"factor(entity)Ghana",0.441374406388563,7.51778325067955,0.0587107118775559,0.953216916943936,-14.3456927418733,15.2284415546504,"M3_country_year_FE"
"factor(entity)Greece",-3.50360330786475,6.02139813950193,-0.581858768793281,0.561046273798921,-15.347363050098,8.34015643436854,"M3_country_year_FE"
"factor(entity)Guatemala",-16.1134660727174,5.36931967741676,-3.00102564957908,0.00288899407104088,-26.674623260013,-5.55230888542169,"M3_country_year_FE"
"factor(entity)Guinea",-2.73450378347927,10.2674432585571,-0.266327625545949,0.79014786436731,-22.9300012915417,17.4609937245832,"M3_country_year_FE"
"factor(entity)Guinea-Bissau",-9.09416073462698,12.3844438430586,-0.734321286435818,0.463257576382453,-33.4536822311576,15.2653607619037,"M3_country_year_FE"
"factor(entity)Honduras",-11.3381530644496,6.11625867586481,-1.8537726517668,0.0646351115082146,-23.3684982766472,0.692192147748004,"M3_country_year_FE"
"factor(entity)Hungary",-4.82526612037628,5.9031668541096,-0.817402970240808,0.414268917050016,-16.436471411673,6.78593917092048,"M3_country_year_FE"
"factor(entity)Iceland",2.56032070032975,10.3784568863522,0.246695701332692,0.805292177518649,-17.8535345222131,22.9741759228726,"M3_country_year_FE"
"factor(entity)India",-0.782040123467117,5.2665122907982,-0.148492983645651,0.882041494294371,-11.1409808223946,9.57690057546032,"M3_country_year_FE"
"factor(entity)Indonesia",8.27133562088036,2.92698088747958,2.82589328008998,0.0049927623104089,2.51412482061855,14.0285464211422,"M3_country_year_FE"
"factor(entity)Iran",8.18193119853211,2.90781508482666,2.81377287064313,0.00518040753159689,2.4624184804481,13.9014439166161,"M3_country_year_FE"
"factor(entity)Ireland",3.37052529494959,11.5507375635971,0.291801737888324,0.770615652685718,-19.3491416959047,26.0901922858039,"M3_country_year_FE"
"factor(entity)Israel",4.53340381301914,8.08302296947064,0.560854995728911,0.57526472562059,-11.3654588470211,20.4322664730594,"M3_country_year_FE"
"factor(entity)Italy",-0.378946882945411,8.40391006927459,-0.0450917346594264,0.964060583388772,-16.908976861009,16.1510830951182,"M3_country_year_FE"
"factor(entity)Jamaica",2.67528325994879,5.14497081188918,0.519980259900922,0.603414724072005,-7.44459201902733,12.7951585389249,"M3_country_year_FE"
"factor(entity)Japan",-0.498064358905896,9.53163115666046,-0.0522538430956659,0.958357027648949,-19.2462598370427,18.2501311192309,"M3_country_year_FE"
"factor(entity)Kazakhstan",15.6024581525598,5.7144706306361,2.73034182185008,0.00665550596909888,4.36240797894666,26.8425083261729,"M3_country_year_FE"
"factor(entity)Kenya",-1.09827176832137,8.34169653267845,-0.131660479857894,0.895330491819546,-17.505931133599,15.3093875969562,"M3_country_year_FE"
"factor(entity)Kosovo",-12.6269340620392,3.56610380042545,-3.54082067396153,0.000454308650881264,-19.6412645629613,-5.61260356111708,"M3_country_year_FE"
"factor(entity)Kyrgyzstan",0.208272169938255,6.4083749771512,0.0324999973754409,0.974092332330696,-12.3966497782717,12.8131941181482,"M3_country_year_FE"
"factor(entity)Laos",-1.10717654818376,6.429179062124,-0.172211185516115,0.863373663443334,-13.7530189900011,11.5386658936336,"M3_country_year_FE"
"factor(entity)Latvia",-4.6796522267097,5.93861631764471,-0.788003800280142,0.431241903359616,-16.3605846676441,7.0012802142247,"M3_country_year_FE"
"factor(entity)Lesotho",-15.7479325554982,11.0015799025222,-1.43142464037259,0.153224402645899,-37.3874365596684,5.89157144867205,"M3_country_year_FE"
"factor(entity)Liberia",-10.1084020285914,13.3249699959337,-0.758605987981673,0.448612292814518,-36.3178868605245,16.1010828033416,"M3_country_year_FE"
"factor(entity)Lithuania",-3.83507325598219,7.12829303577508,-0.538007239143359,0.59092301324521,-17.8560345231171,10.1858880111527,"M3_country_year_FE"
"factor(entity)Luxembourg",7.23562516197345,14.9251910162487,0.484792801250999,0.62813459274161,-22.1214066117153,36.5926569356622,"M3_country_year_FE"
"factor(entity)Malawi",-13.2862262303459,15.3397734847004,-0.866129232194817,0.38702827963944,-43.4587189710601,16.8862665103682,"M3_country_year_FE"
"factor(entity)Malaysia",11.6202731838045,5.91203025671216,1.96553005976443,0.0501641209324405,-0.00836593407057684,23.2489123016797,"M3_country_year_FE"
"factor(entity)Maldives",10.176098508071,5.10311443943002,1.9940956897701,0.0469375757925223,0.138552417034704,20.2136445991072,"M3_country_year_FE"
"factor(entity)Mali",-9.18320680952683,12.0047732259193,-0.764962955709942,0.444822675856701,-32.7959370349267,14.429523415873,"M3_country_year_FE"
"factor(entity)Malta",-1.30131164830991,8.21072138683627,-0.158489319878302,0.874165053075361,-17.4513500884103,14.8487267917905,"M3_country_year_FE"
"factor(entity)Mauritania",-1.90932016586385,6.9537256732258,-0.274575135055354,0.783808941464062,-15.586917009493,11.7682766777652,"M3_country_year_FE"
"factor(entity)Mauritius",7.21513607393117,5.87270780671635,1.22858761433347,0.220073681379132,-4.33615794245148,18.7664300903138,"M3_country_year_FE"
"factor(entity)Mexico",-3.92660459811787,5.14464487602819,-0.76324113573206,0.445847299761503,-14.0458387791397,6.19262958290399,"M3_country_year_FE"
"factor(entity)Moldova",-2.90992994305075,2.91225051259696,-0.999203169666837,0.318404786851945,-8.63816690418404,2.81830701808253,"M3_country_year_FE"
"factor(entity)Mongolia",9.50464893571561,3.05031871898227,3.1159527286666,0.00198915821295713,3.50483938851781,15.5044584829134,"M3_country_year_FE"
"factor(entity)Montenegro",6.40878001184846,4.27805499800513,1.49805928508093,0.135042943715814,-2.00591942947168,14.8234794531686,"M3_country_year_FE"
"factor(entity)Morocco",-19.5523240100708,5.98351521947593,-3.26769855058265,0.00119457365306386,-31.3215701272742,-7.7830778928673,"M3_country_year_FE"
"factor(entity)Mozambique",-15.8861301331133,15.4708636515707,-1.02684184224585,0.305222773356432,-46.3164700390558,14.5442097728292,"M3_country_year_FE"
"factor(entity)Myanmar",-1.03593154374785,6.72682687333083,-0.154000030512887,0.877700810537889,-14.2672308980734,12.1953678105777,"M3_country_year_FE"
"factor(entity)Namibia",-18.1463269130534,6.77446187849598,-2.6786373941604,0.00775036524431052,-31.471321708774,-4.82133211733287,"M3_country_year_FE"
"factor(entity)Netherlands",2.4923153239809,10.8141636963259,0.230467689778697,0.817866568747935,-18.7785512862546,23.7631819342164,"M3_country_year_FE"
"factor(entity)Nicaragua",-20.8291752144889,6.46351776005569,-3.2225756914002,0.00139299475486246,-33.5425599909504,-8.11579043802744,"M3_country_year_FE"
"factor(entity)Niger",-13.7277074981568,14.9604539360197,-0.917599663543972,0.359477025461767,-43.1540995001349,15.6986845038214,"M3_country_year_FE"
"factor(entity)Nigeria",-3.61853890357726,7.26389089368216,-0.498154357842093,0.618696375507997,-17.9062137168697,10.6691359097152,"M3_country_year_FE"
"factor(entity)North Macedonia",-0.561757443123997,3.50425282588365,-0.16030733826471,0.872733898102857,-7.45443047092697,6.33091558467898,"M3_country_year_FE"
"factor(entity)Norway",4.81738432977034,12.4605124976903,0.386612053931435,0.699284568395236,-19.6917600364824,29.3265286960231,"M3_country_year_FE"
"factor(entity)Pakistan",1.1321287499169,7.41985682676498,0.152580942779526,0.878818995294126,-13.4623224957938,15.7265799956276,"M3_country_year_FE"
"factor(entity)Panama",3.81875313355033,6.74482997891592,0.566174854738755,0.571647325906055,-9.44795734161854,17.0854636087192,"M3_country_year_FE"
"factor(entity)Paraguay",-7.70006147659815,3.87224378217265,-1.98852704265375,0.0475524296569378,-15.3165525235102,-0.0835704296860493,"M3_country_year_FE"
"factor(entity)Peru",6.32623628221393,3.19786691989961,1.97826752665884,0.0487030317829102,0.0362075198807617,12.6162650445471,"M3_country_year_FE"
"factor(entity)Philippines",-3.03714308658086,4.76602873956456,-0.637248168767514,0.524390808057493,-12.4116601021009,6.33737392893918,"M3_country_year_FE"
"factor(entity)Poland",-3.76093647075253,6.42072431607475,-0.585749564318897,0.558431282696443,-16.3901488910086,8.86827594950351,"M3_country_year_FE"
"factor(entity)Portugal",-2.65227773843493,7.26168639542914,-0.365242671468766,0.715156704081611,-16.935616424626,11.6310609477561,"M3_country_year_FE"
"factor(entity)Qatar",0.328919468637334,13.9779247187989,0.0235313521323355,0.98124019364561,-27.1648914751067,27.8227304123814,"M3_country_year_FE"
"factor(entity)Romania",3.2327911295029,5.75991989954274,0.561256264997634,0.574991491846146,-8.0966552622176,14.5622375212234,"M3_country_year_FE"
"factor(entity)Russia",16.4226754046236,6.73626117863305,2.43795110805905,0.0152809785451037,3.1728192894353,29.6725315198119,"M3_country_year_FE"
"factor(entity)Rwanda",-13.9728159190163,12.9695303562525,-1.07735712359701,0.282082311533563,-39.4831704829087,11.5375386448761,"M3_country_year_FE"
"factor(entity)Sao Tome and Principe",-3.17781712736536,7.51711647816283,-0.422744164813316,0.672748381178598,-17.9635727706731,11.6079385159424,"M3_country_year_FE"
"factor(entity)Senegal",-2.98701662561797,9.1275536029044,-0.327252707085444,0.743677559448942,-20.9404137275239,14.9663804762879,"M3_country_year_FE"
"factor(entity)Serbia",7.61438628178496,3.62008568958713,2.10337183555823,0.0361654687143149,0.49387636690439,14.7348961966655,"M3_country_year_FE"
"factor(entity)Seychelles",8.42605842688079,6.43179662510914,1.31006294477444,0.191056352002236,-4.22493261770087,21.0770494714624,"M3_country_year_FE"
"factor(entity)Sierra Leone",-9.24102133944371,11.3649455273828,-0.813116201672791,0.416718785188574,-31.5952455895985,13.1132029107111,"M3_country_year_FE"
"factor(entity)Slovakia",-1.4829181670336,6.27198930224516,-0.236435060006043,0.813237049923496,-13.8195769762771,10.8537406422099,"M3_country_year_FE"
"factor(entity)Slovenia",-0.251922215049349,7.38193999554721,-0.0341268305081467,0.972795980359688,-14.7717931342767,14.267948704178,"M3_country_year_FE"
"factor(entity)South Africa",2.41841803465098,7.35845384585349,0.328658449901641,0.742615601141943,-12.0552569168297,16.8920929861316,"M3_country_year_FE"
"factor(entity)South Korea",-0.94931015694076,7.95846637520038,-0.119283051807435,0.905121351082865,-16.6031768305556,14.7045565166741,"M3_country_year_FE"
"factor(entity)Spain",-1.43972647189029,8.02904213269644,-0.179314848283999,0.857796986400014,-17.2324117879606,14.35295884418,"M3_country_year_FE"
"factor(entity)Sri Lanka",9.07695680632287,4.71638834873167,1.92455670211378,0.0551166215029749,-0.199920284230535,18.3538338968763,"M3_country_year_FE"
"factor(entity)Sudan",-2.83926596787289,8.84005926764029,-0.321181779659129,0.74826940074868,-20.2271774873219,14.5486455515761,"M3_country_year_FE"
"factor(entity)Sweden",1.58621219757137,10.5539211171199,0.150296006571275,0.880619943590885,-19.1727715390513,22.345195934194,"M3_country_year_FE"
"factor(entity)Switzerland",3.11928469433369,12.036088947975,0.259160987245653,0.795667408086125,-20.5550418380348,26.7936112267022,"M3_country_year_FE"
"factor(entity)Tajikistan",-8.53555391490818,10.3248528130254,-0.826699815433694,0.408985306390139,-28.843972866509,11.7728650366926,"M3_country_year_FE"
"factor(entity)Tanzania",-8.13770685854657,11.0869951218924,-0.733986690629805,0.463461211714128,-29.9452179124274,13.6698041953342,"M3_country_year_FE"
"factor(entity)Thailand",4.83619525706117,3.89296868773543,1.24228979089848,0.214983314895516,-2.82106054190341,12.4934510560258,"M3_country_year_FE"
"factor(entity)Togo",-14.5643266463351,12.0139993109392,-1.21227963057013,0.226244609243222,-38.1952040747275,9.06655078205723,"M3_country_year_FE"
"factor(entity)Tunisia",5.58353715437198,4.58591405955271,1.2175407305641,0.224240407443088,-3.43670416857842,14.6037784773224,"M3_country_year_FE"
"factor(entity)Turkey",11.0012602769021,5.30218177069461,2.07485536193922,0.038749523753379,0.572159668226753,21.4303608855774,"M3_country_year_FE"
"factor(entity)Uganda",-9.51076807124114,11.9700459836076,-0.794547329581329,0.42742948836177,-33.0551917165209,14.0336555740387,"M3_country_year_FE"
"factor(entity)Ukraine",6.54880252102277,3.39017963299456,1.93169779479743,0.0542251236307755,-0.119494795640215,13.2170998376857,"M3_country_year_FE"
"factor(entity)United Arab Emirates",-2.4447687342692,11.0867720043601,-0.220512222431176,0.825604218183638,-24.2518409282067,19.3623034596683,"M3_country_year_FE"
"factor(entity)United Kingdom",0.0714967431993518,9.67649443507248,0.00738870297286708,0.994109042232382,-18.9616368548284,19.1046303412271,"M3_country_year_FE"
"factor(entity)United States",0.431223561864239,11.0107835491477,0.0391637488775827,0.968782753961349,-21.2263835102081,22.0888306339365,"M3_country_year_FE"
"factor(entity)Uruguay",11.490967862669,6.80644472806812,1.68824817092586,0.0922778562459076,-1.89693544323951,24.8788711685775,"M3_country_year_FE"
"factor(entity)Vietnam",4.02829575893484,4.1882691580142,0.96180441298209,0.336829371180689,-4.2097998617326,12.2663913796023,"M3_country_year_FE"
"factor(entity)Zambia",-9.71203888243639,11.3289246341591,-0.857278090910107,0.3918932983125,-31.9954120121107,12.571334247238,"M3_country_year_FE"
"factor(entity)Zimbabwe",-7.98024079502034,10.3015347123287,-0.774665233663651,0.439074303489688,-28.2427943220306,12.2823127319899,"M3_country_year_FE"
"factor(year)2014",0.780887858438032,0.733958667888144,1.0639398274087,0.288108775468433,-0.662768568492045,2.22454428536811,"M3_country_year_FE"
"factor(year)2015",1.43886568737794,0.767652561880287,1.87437098347406,0.0617340691197295,-0.0710647802280524,2.94879615498393,"M3_country_year_FE"
"factor(year)2016",0.0127110747839081,0.824662663019288,0.0154136659193103,0.987711175016029,-1.60935513357989,1.63477728314771,"M3_country_year_FE"
"factor(year)2017",1.06531348051949,0.940542098159999,1.13265900867551,0.258153258823368,-0.784681218383522,2.9153081794225,"M3_country_year_FE"
"factor(year)2018",1.65254815868727,1.04356808545955,1.5835556699298,0.114221825830127,-0.400093004128731,3.70518932150327,"M3_country_year_FE"
